"Plot Title: 20376492"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376492, SEN S/N: 20376492)","Host Connected (LGR S/N: 20376492)","Coupler Detached (LGR S/N: 20376492)","Bad Battery (LGR S/N: 20376492)","Coupler Attached (LGR S/N: 20376492)","End Of File (LGR S/N: 20376492)"
1550,11/01/19 07:09:42 AM,15.187,,,,,
1551,11/01/19 09:09:42 AM,14.709,,,,,
1552,11/01/19 11:09:42 AM,16.713,,,,,
1553,11/01/19 01:09:42 PM,20.043,,,,,
1554,11/01/19 03:09:42 PM,17.760,,,,,
1555,11/01/19 05:09:42 PM,16.999,,,,,
1556,11/01/19 07:09:42 PM,15.760,,,,,
1557,11/01/19 09:09:42 PM,14.709,,,,,
1558,11/01/19 11:09:42 PM,14.134,,,,,
1559,11/02/19 01:09:42 AM,13.558,,,,,
1560,11/02/19 03:09:42 AM,13.173,,,,,
1561,11/02/19 05:09:42 AM,12.690,,,,,
1562,11/02/19 07:09:42 AM,12.304,,,,,
1563,11/02/19 09:09:42 AM,12.401,,,,,
1564,11/02/19 11:09:42 AM,15.378,,,,,
1565,11/02/19 01:09:42 PM,19.187,,,,,
1566,11/02/19 03:09:42 PM,17.094,,,,,
1567,11/02/19 05:09:42 PM,16.332,,,,,
1568,11/02/19 07:09:42 PM,15.091,,,,,
1569,11/02/19 09:09:42 PM,14.134,,,,,
1570,11/02/19 11:09:42 PM,13.558,,,,,
1571,11/03/19 01:09:42 AM,13.269,,,,,
1572,11/03/19 03:09:42 AM,12.690,,,,,
1573,11/03/19 05:09:42 AM,12.013,,,,,
1574,11/03/19 07:09:42 AM,11.722,,,,,
1575,11/03/19 09:09:42 AM,11.722,,,,,
1576,11/03/19 11:09:42 AM,14.517,,,,,
1577,11/03/19 01:09:42 PM,18.045,,,,,
1578,11/03/19 03:09:42 PM,16.141,,,,,
1579,11/03/19 05:09:42 PM,15.282,,,,,
1580,11/03/19 07:09:42 PM,13.942,,,,,
1581,11/03/19 09:09:42 PM,12.883,,,,,
1582,11/03/19 11:09:42 PM,12.207,,,,,
1583,11/04/19 01:09:42 AM,11.722,,,,,
1584,11/04/19 03:09:42 AM,11.334,,,,,
1585,11/04/19 05:09:42 AM,10.944,,,,,
1586,11/04/19 07:09:42 AM,10.651,,,,,
1587,11/04/19 09:09:42 AM,10.651,,,,,
1588,11/04/19 11:09:42 AM,13.365,,,,,
1589,11/04/19 01:09:42 PM,15.855,,,,,
1590,11/04/19 03:09:42 PM,16.046,,,,,
1591,11/04/19 05:09:42 PM,15.760,,,,,
1592,11/04/19 07:09:42 PM,14.613,,,,,
1593,11/04/19 09:09:42 PM,14.325,,,,,
1594,11/04/19 11:09:42 PM,14.230,,,,,
1595,11/05/19 01:09:42 AM,14.038,,,,,
1596,11/05/19 03:09:42 AM,13.654,,,,,
1597,11/05/19 05:09:42 AM,13.461,,,,,
1598,11/05/19 07:09:42 AM,13.365,,,,,
1599,11/05/19 09:09:42 AM,13.654,,,,,
1600,11/05/19 11:09:42 AM,15.760,,,,,
1601,11/05/19 01:09:42 PM,17.760,,,,,
1602,11/05/19 03:09:42 PM,17.950,,,,,
1603,11/05/19 05:09:42 PM,17.665,,,,,
1604,11/05/19 07:09:42 PM,16.237,,,,,
1605,11/05/19 09:09:42 PM,15.855,,,,,
1606,11/05/19 11:09:42 PM,15.664,,,,,
1607,11/06/19 01:09:42 AM,15.664,,,,,
1608,11/06/19 03:09:42 AM,15.760,,,,,
1609,11/06/19 05:09:42 AM,15.378,,,,,
1610,11/06/19 07:09:42 AM,14.900,,,,,
1611,11/06/19 09:09:42 AM,14.613,,,,,
1612,11/06/19 11:09:42 AM,16.523,,,,,
1613,11/06/19 01:09:42 PM,19.187,,,,,
1614,11/06/19 03:09:42 PM,18.045,,,,,
1615,11/06/19 05:09:42 PM,16.903,,,,,
1616,11/06/19 07:09:42 PM,15.569,,,,,
1617,11/06/19 09:09:42 PM,14.613,,,,,
1618,11/06/19 11:09:42 PM,14.038,,,,,
1619,11/07/19 01:09:42 AM,13.558,,,,,
1620,11/07/19 03:09:42 AM,13.076,,,,,
1621,11/07/19 05:09:42 AM,12.690,,,,,
1622,11/07/19 07:09:42 AM,12.401,,,,,
1623,11/07/19 09:09:42 AM,12.594,,,,,
1624,11/07/19 11:09:42 AM,15.664,,,,,
1625,11/07/19 01:09:42 PM,18.426,,,,,
1626,11/07/19 03:09:42 PM,18.331,,,,,
1627,11/07/19 05:09:42 PM,17.855,,,,,
1628,11/07/19 07:09:42 PM,16.808,,,,,
1629,11/07/19 09:09:42 PM,16.332,,,,,
1630,11/07/19 11:09:42 PM,16.427,,,,,
1631,11/08/19 01:09:42 AM,16.046,,,,,
1632,11/08/19 03:09:42 AM,15.664,,,,,
1633,11/08/19 05:09:42 AM,15.091,,,,,
1634,11/08/19 07:09:42 AM,14.613,,,,,
1635,11/08/19 09:09:42 AM,14.038,,,,,
1636,11/08/19 11:09:42 AM,15.091,,,,,
1637,11/08/19 01:09:42 PM,17.475,,,,,
1638,11/08/19 03:09:42 PM,15.664,,,,,
1639,11/08/19 05:09:42 PM,14.517,,,,,
1640,11/08/19 07:09:42 PM,13.269,,,,,
1641,11/08/19 09:09:42 PM,12.497,,,,,
1642,11/08/19 11:09:42 PM,11.722,,,,,
1643,11/09/19 01:09:42 AM,10.846,,,,,
1644,11/09/19 03:09:42 AM,10.063,,,,,
1645,11/09/19 05:09:42 AM,9.669,,,,,
1646,11/09/19 07:09:42 AM,9.275,,,,,
1647,11/09/19 09:09:42 AM,9.275,,,,,
1648,11/09/19 11:09:42 AM,11.722,,,,,
1649,11/09/19 01:09:42 PM,14.613,,,,,
1650,11/09/19 03:09:42 PM,13.654,,,,,
1651,11/09/19 05:09:42 PM,12.690,,,,,
1652,11/09/19 07:09:42 PM,11.528,,,,,
1653,11/09/19 09:09:42 PM,10.553,,,,,
1654,11/09/19 11:09:42 PM,9.965,,,,,
1655,11/10/19 01:09:42 AM,9.472,,,,,
1656,11/10/19 03:09:42 AM,9.176,,,,,
1657,11/10/19 05:09:42 AM,8.879,,,,,
1658,11/10/19 07:09:42 AM,8.680,,,,,
1659,11/10/19 09:09:42 AM,8.879,,,,,
1660,11/10/19 11:09:42 AM,11.819,,,,,
1661,11/10/19 01:09:42 PM,14.804,,,,,
1662,11/10/19 03:09:42 PM,14.230,,,,,
1663,11/10/19 05:09:42 PM,13.750,,,,,
1664,11/10/19 07:09:42 PM,12.594,,,,,
1665,11/10/19 09:09:42 PM,12.013,,,,,
1666,11/10/19 11:09:42 PM,11.528,,,,,
1667,11/11/19 01:09:42 AM,11.334,,,,,
1668,11/11/19 03:09:42 AM,11.041,,,,,
1669,11/11/19 05:09:42 AM,11.041,,,,,
1670,11/11/19 07:09:42 AM,10.944,,,,,
1671,11/11/19 09:09:42 AM,11.139,,,,,
1672,11/11/19 11:09:42 AM,13.365,,,,,
1673,11/11/19 01:09:42 PM,15.760,,,,,
1674,11/11/19 03:09:42 PM,15.473,,,,,
1675,11/11/19 05:09:42 PM,14.804,,,,,
1676,11/11/19 07:09:42 PM,13.461,,,,,
1677,11/11/19 09:09:42 PM,12.883,,,,,
1678,11/11/19 11:09:42 PM,12.883,,,,,
1679,11/12/19 01:09:42 AM,12.883,,,,,
1680,11/12/19 03:09:42 AM,12.690,,,,,
1681,11/12/19 05:09:42 AM,13.076,,,,,
1682,11/12/19 07:09:42 AM,13.365,,,,,
1683,11/12/19 09:09:42 AM,13.558,,,,,
1684,11/12/19 11:09:42 AM,13.461,,,,,
1685,11/12/19 01:09:42 PM,12.883,,,,,
1686,11/12/19 03:09:42 PM,11.334,,,,,
1687,11/12/19 05:09:42 PM,10.944,,,,,
1688,11/12/19 07:09:42 PM,10.748,,,,,
1689,11/12/19 09:09:42 PM,9.965,,,,,
1690,11/12/19 11:09:42 PM,8.978,,,,,
1691,11/13/19 01:09:42 AM,8.382,,,,,
1692,11/13/19 03:09:42 AM,7.983,,,,,
1693,11/13/19 05:09:42 AM,7.582,,,,,
1694,11/13/19 07:09:42 AM,7.280,,,,,
1695,11/13/19 09:09:42 AM,7.179,,,,,
1696,11/13/19 11:09:42 AM,8.978,,,,,
1697,11/13/19 01:09:42 PM,11.528,,,,,
1698,11/13/19 03:09:42 PM,10.553,,,,,
1699,11/13/19 05:09:42 PM,9.768,,,,,
1700,11/13/19 07:09:42 PM,8.680,,,,,
1701,11/13/19 09:09:42 PM,7.682,,,,,
1702,11/13/19 11:09:42 PM,7.179,,,,,
1703,11/14/19 01:09:42 AM,6.674,,,,,
1704,11/14/19 03:09:42 AM,6.370,,,,,
1705,11/14/19 05:09:42 AM,6.268,,,,,
1706,11/14/19 07:09:42 AM,6.370,,,,,
1707,11/14/19 09:09:42 AM,6.674,,,,,
1708,11/14/19 11:09:42 AM,8.581,,,,,
1709,11/14/19 01:09:42 PM,10.553,,,,,
1710,11/14/19 03:09:42 PM,11.041,,,,,
1711,11/14/19 05:09:42 PM,10.944,,,,,
1712,11/14/19 07:09:42 PM,10.161,,,,,
1713,11/14/19 09:09:42 PM,9.866,,,,,
1714,11/14/19 11:09:42 PM,9.571,,,,,
1715,11/15/19 01:09:42 AM,9.373,,,,,
1716,11/15/19 03:09:42 AM,8.581,,,,,
1717,11/15/19 05:09:42 AM,9.077,,,,,
1718,11/15/19 07:09:42 AM,9.373,,,,,
1719,11/15/19 09:09:42 AM,9.669,,,,,
1720,11/15/19 11:09:42 AM,9.965,,,,,
1721,11/15/19 01:09:42 PM,10.553,,,,,
1722,11/15/19 03:09:42 PM,10.748,,,,,
1723,11/15/19 05:09:42 PM,10.748,,,,,
1724,11/15/19 07:09:42 PM,10.455,,,,,
1725,11/15/19 09:09:42 PM,10.357,,,,,
1726,11/15/19 11:09:42 PM,10.161,,,,,
1727,11/16/19 01:09:42 AM,10.063,,,,,
1728,11/16/19 03:09:42 AM,10.063,,,,,
1729,11/16/19 05:09:42 AM,10.161,,,,,
1730,11/16/19 07:09:42 AM,10.161,,,,,
1731,11/16/19 09:09:42 AM,10.259,,,,,
1732,11/16/19 11:09:42 AM,10.846,,,,,
1733,11/16/19 01:09:42 PM,11.916,,,,,
1734,11/16/19 03:09:42 PM,12.013,,,,,
1735,11/16/19 05:09:42 PM,11.528,,,,,
1736,11/16/19 07:09:42 PM,10.748,,,,,
1737,11/16/19 09:09:42 PM,10.455,,,,,
1738,11/16/19 11:09:42 PM,10.063,,,,,
1739,11/17/19 01:09:42 AM,9.866,,,,,
1740,11/17/19 03:09:42 AM,9.768,,,,,
1741,11/17/19 05:09:42 AM,9.571,,,,,
1742,11/17/19 07:09:42 AM,9.472,,,,,
1743,11/17/19 09:09:42 AM,9.571,,,,,
1744,11/17/19 11:09:42 AM,10.651,,,,,
1745,11/17/19 01:09:42 PM,12.787,,,,,
1746,11/17/19 03:09:42 PM,12.690,,,,,
1747,11/17/19 05:09:42 PM,12.013,,,,,
1748,11/17/19 07:09:42 PM,11.139,,,,,
1749,11/17/19 09:09:42 PM,10.748,,,,,
1750,11/17/19 11:09:42 PM,10.455,,,,,
1751,11/18/19 01:09:42 AM,10.259,,,,,
1752,11/18/19 03:09:42 AM,10.063,,,,,
1753,11/18/19 05:09:42 AM,10.063,,,,,
1754,11/18/19 07:09:42 AM,9.965,,,,,
1755,11/18/19 09:09:42 AM,10.063,,,,,
1756,11/18/19 11:09:42 AM,11.041,,,,,
1757,11/18/19 01:09:42 PM,10.748,,,,,
1758,11/18/19 03:09:42 PM,10.944,,,,,
1759,11/18/19 05:09:42 PM,11.139,,,,,
1760,11/18/19 07:09:42 PM,10.846,,,,,
1761,11/18/19 09:09:42 PM,10.748,,,,,
1762,11/18/19 11:09:42 PM,10.846,,,,,
1763,11/19/19 01:09:42 AM,10.846,,,,,
1764,11/19/19 03:09:42 AM,10.846,,,,,
1765,11/19/19 05:09:42 AM,10.846,,,,,
1766,11/19/19 07:09:42 AM,10.846,,,,,
1767,11/19/19 09:09:42 AM,11.041,,,,,
1768,11/19/19 11:09:42 AM,11.722,,,,,
1769,11/19/19 01:09:42 PM,12.690,,,,,
1770,11/19/19 03:09:42 PM,12.980,,,,,
1771,11/19/19 05:09:42 PM,12.401,,,,,
1772,11/19/19 07:09:42 PM,11.431,,,,,
1773,11/19/19 09:09:42 PM,10.455,,,,,
1774,11/19/19 11:09:42 PM,10.063,,,,,
1775,11/20/19 01:09:42 AM,10.357,,,,,
1776,11/20/19 03:09:42 AM,10.553,,,,,
1777,11/20/19 05:09:42 AM,10.553,,,,,
1778,11/20/19 07:09:42 AM,10.063,,,,,
1779,11/20/19 09:09:42 AM,9.768,,,,,
1780,11/20/19 11:09:42 AM,11.916,,,,,
1781,11/20/19 01:09:42 PM,13.750,,,,,
1782,11/20/19 03:09:42 PM,13.365,,,,,
1783,11/20/19 05:09:42 PM,12.787,,,,,
1784,11/20/19 07:09:42 PM,11.431,,,,,
1785,11/20/19 09:09:42 PM,10.553,,,,,
1786,11/20/19 11:09:42 PM,10.063,,,,,
1787,11/21/19 01:09:42 AM,9.472,,,,,
1788,11/21/19 03:09:42 AM,9.275,,,,,
1789,11/21/19 05:09:42 AM,8.978,,,,,
1790,11/21/19 07:09:42 AM,8.581,,,,,
1791,11/21/19 09:09:42 AM,8.382,,,,,
1792,11/21/19 11:09:42 AM,10.944,,,,,
1793,11/21/19 01:09:42 PM,12.690,,,,,
1794,11/21/19 03:09:42 PM,12.690,,,,,
1795,11/21/19 05:09:42 PM,12.401,,,,,
1796,11/21/19 07:09:42 PM,11.625,,,,,
1797,11/21/19 09:09:42 PM,11.041,,,,,
1798,11/21/19 11:09:42 PM,10.651,,,,,
1799,11/22/19 01:09:42 AM,10.748,,,,,
1800,11/22/19 03:09:42 AM,10.846,,,,,
1801,11/22/19 05:09:42 AM,10.944,,,,,
1802,11/22/19 07:09:42 AM,10.651,,,,,
1803,11/22/19 09:09:42 AM,10.846,,,,,
1804,11/22/19 11:09:42 AM,12.497,,,,,
1805,11/22/19 01:09:42 PM,13.942,,,,,
1806,11/22/19 03:09:42 PM,14.421,,,,,
1807,11/22/19 05:09:42 PM,14.134,,,,,
1808,11/22/19 07:09:42 PM,13.076,,,,,
1809,11/22/19 09:09:42 PM,12.304,,,,,
1810,11/22/19 11:09:42 PM,12.497,,,,,
1811,11/23/19 01:09:42 AM,12.690,,,,,
1812,11/23/19 03:09:42 AM,12.690,,,,,
1813,11/23/19 05:09:42 AM,12.497,,,,,
1814,11/23/19 07:09:42 AM,12.497,,,,,
1815,11/23/19 09:09:42 AM,12.594,,,,,
1816,11/23/19 11:09:42 AM,12.690,,,,,
1817,11/23/19 01:09:42 PM,12.594,,,,,
1818,11/23/19 03:09:42 PM,12.787,,,,,
1819,11/23/19 05:09:42 PM,12.787,,,,,
1820,11/23/19 07:09:42 PM,12.690,,,,,
1821,11/23/19 09:09:42 PM,12.883,,,,,
1822,11/23/19 11:09:42 PM,13.750,,,,,
1823,11/24/19 01:09:42 AM,13.846,,,,,
1824,11/24/19 03:09:42 AM,13.461,,,,,
1825,11/24/19 05:09:42 AM,12.690,,,,,
1826,11/24/19 07:09:42 AM,11.916,,,,,
1827,11/24/19 09:09:42 AM,11.431,,,,,
1828,11/24/19 11:09:42 AM,12.787,,,,,
1829,11/24/19 01:09:42 PM,14.134,,,,,
1830,11/24/19 03:09:42 PM,13.365,,,,,
1831,11/24/19 05:09:42 PM,12.787,,,,,
1832,11/24/19 07:09:42 PM,11.625,,,,,
1833,11/24/19 09:09:42 PM,10.846,,,,,
1834,11/24/19 11:09:42 PM,10.455,,,,,
1835,11/25/19 01:09:42 AM,9.965,,,,,
1836,11/25/19 03:09:42 AM,9.571,,,,,
1837,11/25/19 05:09:42 AM,9.176,,,,,
1838,11/25/19 07:09:42 AM,8.779,,,,,
1839,11/25/19 09:09:42 AM,8.581,,,,,
1840,11/25/19 11:09:42 AM,10.944,,,,,
1841,11/25/19 01:09:42 PM,13.269,,,,,
1842,11/25/19 03:09:42 PM,13.173,,,,,
1843,11/25/19 05:09:42 PM,12.883,,,,,
1844,11/25/19 07:09:42 PM,11.528,,,,,
1845,11/25/19 09:09:42 PM,10.651,,,,,
1846,11/25/19 11:09:42 PM,10.161,,,,,
1847,11/26/19 01:09:42 AM,9.669,,,,,
1848,11/26/19 03:09:42 AM,9.275,,,,,
1849,11/26/19 05:09:42 AM,8.978,,,,,
1850,11/26/19 07:09:42 AM,8.680,,,,,
1851,11/26/19 09:09:42 AM,8.581,,,,,
1852,11/26/19 11:09:42 AM,11.139,,,,,
1853,11/26/19 01:09:42 PM,13.558,,,,,
1854,11/26/19 03:09:42 PM,13.942,,,,,
1855,11/26/19 05:09:42 PM,13.654,,,,,
1856,11/26/19 07:09:42 PM,12.401,,,,,
1857,11/26/19 09:09:42 PM,11.722,,,,,
1858,11/26/19 11:09:42 PM,10.846,,,,,
1859,11/27/19 01:09:42 AM,10.944,,,,,
1860,11/27/19 03:09:42 AM,11.041,,,,,
1861,11/27/19 05:09:42 AM,11.139,,,,,
1862,11/27/19 07:09:42 AM,10.944,,,,,
1863,11/27/19 09:09:42 AM,11.236,,,,,
1864,11/27/19 11:09:42 AM,12.110,,,,,
1865,11/27/19 01:09:42 PM,12.980,,,,,
1866,11/27/19 03:09:42 PM,14.230,,,,,
1867,11/27/19 05:09:42 PM,14.709,,,,,
1868,11/27/19 07:09:42 PM,14.038,,,,,
1869,11/27/19 09:09:42 PM,13.750,,,,,
1870,11/27/19 11:09:42 PM,13.654,,,,,
1871,11/28/19 01:09:42 AM,12.980,,,,,
1872,11/28/19 03:09:42 AM,12.013,,,,,
1873,11/28/19 05:09:42 AM,11.431,,,,,
1874,11/28/19 07:09:42 AM,10.944,,,,,
1875,11/28/19 09:09:42 AM,10.748,,,,,
1876,11/28/19 11:09:42 AM,12.207,,,,,
1877,11/28/19 01:09:42 PM,13.365,,,,,
1878,11/28/19 03:09:42 PM,13.173,,,,,
1879,11/28/19 05:09:42 PM,12.883,,,,,
1880,11/28/19 07:09:42 PM,11.722,,,,,
1881,11/28/19 09:09:42 PM,11.041,,,,,
1882,11/28/19 11:09:42 PM,10.651,,,,,
1883,11/29/19 01:09:42 AM,10.161,,,,,
1884,11/29/19 03:09:42 AM,10.161,,,,,
1885,11/29/19 05:09:42 AM,9.965,,,,,
1886,11/29/19 07:09:42 AM,9.275,,,,,
1887,11/29/19 09:09:42 AM,8.978,,,,,
1888,11/29/19 11:09:42 AM,10.846,,,,,
1889,11/29/19 01:09:42 PM,12.110,,,,,
1890,11/29/19 03:09:42 PM,12.594,,,,,
1891,11/29/19 05:09:42 PM,11.916,,,,,
1892,11/29/19 07:09:42 PM,11.625,,,,,
1893,11/29/19 09:09:42 PM,11.236,,,,,
1894,11/29/19 11:09:42 PM,10.357,,,,,
1895,11/30/19 01:09:42 AM,10.553,,,,,
1896,11/30/19 03:09:42 AM,10.944,,,,,
1897,11/30/19 05:09:42 AM,11.041,,,,,
1898,11/30/19 07:09:42 AM,11.041,,,,,
1899,11/30/19 09:09:42 AM,11.139,,,,,
1900,11/30/19 11:09:42 AM,11.334,,,,,
1901,11/30/19 01:09:42 PM,12.304,,,,,
1902,11/30/19 03:09:42 PM,12.497,,,,,
1903,11/30/19 05:09:42 PM,12.594,,,,,
1904,11/30/19 07:09:42 PM,12.207,,,,,
1905,11/30/19 09:09:42 PM,11.916,,,,,
1906,11/30/19 11:09:42 PM,11.625,,,,,
1907,12/01/19 01:09:42 AM,11.236,,,,,
1908,12/01/19 03:09:42 AM,11.236,,,,,
1909,12/01/19 05:09:42 AM,11.236,,,,,
1910,12/01/19 07:09:42 AM,11.431,,,,,
1911,12/01/19 09:09:42 AM,11.722,,,,,
1912,12/01/19 11:09:42 AM,12.497,,,,,
1913,12/01/19 01:09:42 PM,13.846,,,,,
1914,12/01/19 03:09:42 PM,14.804,,,,,
1915,12/01/19 05:09:42 PM,14.517,,,,,
1916,12/01/19 07:09:42 PM,13.269,,,,,
1917,12/01/19 09:09:42 PM,12.594,,,,,
1918,12/01/19 11:09:42 PM,11.916,,,,,
1919,12/02/19 01:09:42 AM,11.431,,,,,
1920,12/02/19 03:09:42 AM,10.846,,,,,
1921,12/02/19 05:09:42 AM,10.748,,,,,
1922,12/02/19 07:09:42 AM,10.748,,,,,
1923,12/02/19 09:09:42 AM,10.553,,,,,
1924,12/02/19 11:09:42 AM,11.334,,,,,
1925,12/02/19 01:09:42 PM,12.401,,,,,
1926,12/02/19 03:09:42 PM,11.722,,,,,
1927,12/02/19 05:09:42 PM,11.139,,,,,
1928,12/02/19 07:09:42 PM,10.357,,,,,
1929,12/02/19 09:09:42 PM,9.768,,,,,
1930,12/02/19 11:09:42 PM,9.275,,,,,
1931,12/03/19 01:09:42 AM,8.978,,,,,
1932,12/03/19 03:09:42 AM,8.680,,,,,
1933,12/03/19 05:09:42 AM,8.382,,,,,
1934,12/03/19 07:09:42 AM,7.983,,,,,
1935,12/03/19 09:09:42 AM,7.983,,,,,
1936,12/03/19 11:09:42 AM,9.571,,,,,
1937,12/03/19 01:09:42 PM,10.944,,,,,
1938,12/03/19 03:09:42 PM,11.139,,,,,
1939,12/03/19 05:09:42 PM,10.651,,,,,
1940,12/03/19 07:09:42 PM,9.669,,,,,
1941,12/03/19 09:09:42 PM,9.669,,,,,
1942,12/03/19 11:09:42 PM,9.768,,,,,
1943,12/04/19 01:09:42 AM,9.669,,,,,
1944,12/04/19 03:09:42 AM,9.472,,,,,
1945,12/04/19 05:09:42 AM,9.472,,,,,
1946,12/04/19 07:09:42 AM,8.779,,,,,
1947,12/04/19 09:09:42 AM,8.282,,,,,
1948,12/04/19 11:09:42 AM,9.866,,,,,
1949,12/04/19 01:09:42 PM,11.916,,,,,
1950,12/04/19 03:09:42 PM,11.916,,,,,
1951,12/04/19 05:09:42 PM,11.334,,,,,
1952,12/04/19 07:09:42 PM,10.259,,,,,
1953,12/04/19 09:09:42 PM,9.669,,,,,
1954,12/04/19 11:09:42 PM,9.275,,,,,
1955,12/05/19 01:09:42 AM,8.779,,,,,
1956,12/05/19 03:09:42 AM,8.581,,,,,
1957,12/05/19 05:09:42 AM,8.282,,,,,
1958,12/05/19 07:09:42 AM,7.882,,,,,
1959,12/05/19 09:09:42 AM,7.582,,,,,
1960,12/05/19 11:09:42 AM,9.669,,,,,
1961,12/05/19 01:09:42 PM,11.625,,,,,
1962,12/05/19 03:09:42 PM,11.722,,,,,
1963,12/05/19 05:09:42 PM,11.139,,,,,
1964,12/05/19 07:09:42 PM,9.768,,,,,
1965,12/05/19 09:09:42 PM,8.879,,,,,
1966,12/05/19 11:09:42 PM,8.481,,,,,
1967,12/06/19 01:09:42 AM,7.983,,,,,
1968,12/06/19 03:09:42 AM,7.582,,,,,
1969,12/06/19 05:09:42 AM,7.280,,,,,
1970,12/06/19 07:09:42 AM,6.978,,,,,
1971,12/06/19 09:09:42 AM,7.782,,,,,
1972,12/06/19 11:09:42 AM,9.571,,,,,
1973,12/06/19 01:09:42 PM,10.846,,,,,
1974,12/06/19 03:09:42 PM,11.139,,,,,
1975,12/06/19 05:09:42 PM,11.236,,,,,
1976,12/06/19 07:09:42 PM,10.651,,,,,
1977,12/06/19 09:09:42 PM,10.161,,,,,
1978,12/06/19 11:09:42 PM,10.063,,,,,
1979,12/07/19 01:09:42 AM,10.063,,,,,
1980,12/07/19 03:09:42 AM,9.669,,,,,
1981,12/07/19 05:09:42 AM,8.978,,,,,
1982,12/07/19 07:09:42 AM,8.481,,,,,
1983,12/07/19 09:09:42 AM,8.382,,,,,
1984,12/07/19 11:09:42 AM,10.259,,,,,
1985,12/07/19 01:09:42 PM,11.819,,,,,
1986,12/07/19 03:09:42 PM,11.916,,,,,
1987,12/07/19 05:09:42 PM,11.334,,,,,
1988,12/07/19 07:09:42 PM,9.866,,,,,
1989,12/07/19 09:09:42 PM,8.978,,,,,
1990,12/07/19 11:09:42 PM,8.382,,,,,
1991,12/08/19 01:09:42 AM,7.882,,,,,
1992,12/08/19 03:09:42 AM,7.381,,,,,
1993,12/08/19 05:09:42 AM,6.978,,,,,
1994,12/08/19 07:09:42 AM,6.573,,,,,
1995,12/08/19 09:09:42 AM,6.268,,,,,
1996,12/08/19 11:09:42 AM,8.382,,,,,
1997,12/08/19 01:09:42 PM,10.357,,,,,
1998,12/08/19 03:09:42 PM,11.236,,,,,
1999,12/08/19 05:09:42 PM,10.944,,,,,
2000,12/08/19 07:09:42 PM,10.259,,,,,
2001,12/08/19 09:09:42 PM,10.161,,,,,
2002,12/08/19 11:09:42 PM,9.965,,,,,
2003,12/09/19 01:09:42 AM,9.866,,,,,
2004,12/09/19 03:09:42 AM,9.965,,,,,
2005,12/09/19 05:09:42 AM,9.965,,,,,
2006,12/09/19 07:09:42 AM,9.965,,,,,
2007,12/09/19 09:09:42 AM,10.063,,,,,
2008,12/09/19 11:09:42 AM,10.846,,,,,
2009,12/09/19 01:09:42 PM,12.594,,,,,
2010,12/09/19 03:09:42 PM,13.654,,,,,
2011,12/09/19 05:09:42 PM,13.269,,,,,
2012,12/09/19 07:09:42 PM,12.304,,,,,
2013,12/09/19 09:09:42 PM,12.110,,,,,
2014,12/09/19 11:09:42 PM,12.304,,,,,
2015,12/10/19 01:09:42 AM,12.690,,,,,
2016,12/10/19 03:09:42 AM,12.690,,,,,
2017,12/10/19 05:09:42 AM,12.883,,,,,
2018,12/10/19 07:09:42 AM,13.076,,,,,
2019,12/10/19 09:09:42 AM,13.173,,,,,
2020,12/10/19 11:09:42 AM,14.517,,,,,
2021,12/10/19 01:09:42 PM,16.523,,,,,
2022,12/10/19 03:09:42 PM,16.903,,,,,
2023,12/10/19 05:09:42 PM,16.523,,,,,
2024,12/10/19 07:09:42 PM,15.187,,,,,
2025,12/10/19 09:09:42 PM,14.517,,,,,
2026,12/10/19 11:09:42 PM,13.846,,,,,
2027,12/11/19 01:09:42 AM,12.690,,,,,
2028,12/11/19 03:09:42 AM,12.304,,,,,
2029,12/11/19 05:09:42 AM,11.528,,,,,
2030,12/11/19 07:09:42 AM,11.041,,,,,
2031,12/11/19 09:09:42 AM,10.748,,,,,
2032,12/11/19 11:09:42 AM,11.236,,,,,
2033,12/11/19 01:09:42 PM,12.207,,,,,
2034,12/11/19 03:09:42 PM,11.625,,,,,
2035,12/11/19 05:09:42 PM,11.139,,,,,
2036,12/11/19 07:09:42 PM,10.063,,,,,
2037,12/11/19 09:09:42 PM,9.373,,,,,
2038,12/11/19 11:09:42 PM,8.581,,,,,
2039,12/12/19 01:09:42 AM,7.882,,,,,
2040,12/12/19 03:09:42 AM,7.481,,,,,
2041,12/12/19 05:09:42 AM,7.179,,,,,
2042,12/12/19 07:09:42 AM,6.877,,,,,
2043,12/12/19 09:09:42 AM,6.775,,,,,
2044,12/12/19 11:09:42 AM,8.382,,,,,
2045,12/12/19 01:09:42 PM,9.965,,,,,
2046,12/12/19 03:09:42 PM,10.259,,,,,
2047,12/12/19 05:09:42 PM,9.669,,,,,
2048,12/12/19 07:09:42 PM,8.481,,,,,
2049,12/12/19 09:09:42 PM,8.581,,,,,
2050,12/12/19 11:09:42 PM,8.182,,,,,
2051,12/13/19 01:09:42 AM,8.382,,,,,
2052,12/13/19 03:09:42 AM,8.481,,,,,
2053,12/13/19 05:09:42 AM,8.581,,,,,
2054,12/13/19 07:09:42 AM,8.680,,,,,
2055,12/13/19 09:09:42 AM,8.680,,,,,
2056,12/13/19 11:09:42 AM,8.581,,,,,
2057,12/13/19 01:09:42 PM,8.978,,,,,
2058,12/13/19 03:09:42 PM,8.779,,,,,
2059,12/13/19 05:09:42 PM,8.779,,,,,
2060,12/13/19 07:09:42 PM,9.373,,,,,
2061,12/13/19 09:09:42 PM,9.768,,,,,
