"","site","date","prec","date_parsed","month","day","year"
"9309","GSP_LI","2020-06-23",1.5,2020-06-23,6,23,2020
"9310","GSP_LI","2020-06-24",0,2020-06-24,6,24,2020
"9311","GSP_LI","2020-06-25",10.3,2020-06-25,6,25,2020
"9312","GSP_LI","2020-06-26",0,2020-06-26,6,26,2020
"9313","GSP_LI","2020-06-27",0,2020-06-27,6,27,2020
"9314","GSP_LI","2020-06-28",5.7,2020-06-28,6,28,2020
"9315","GSP_LI","2020-06-29",0,2020-06-29,6,29,2020
"9316","GSP_LI","2020-06-30",13.2,2020-06-30,6,30,2020
"9317","GSP_LI","2020-07-01",0.5,2020-07-01,7,1,2020
"9318","GSP_LI","2020-07-02",14.1,2020-07-02,7,2,2020
"9319","GSP_LI","2020-07-03",0,2020-07-03,7,3,2020
"9320","GSP_LI","2020-07-04",40.5,2020-07-04,7,4,2020
"9321","GSP_LI","2020-07-05",0,2020-07-05,7,5,2020
"9322","GSP_LI","2020-07-06",1.7,2020-07-06,7,6,2020
"9323","GSP_LI","2020-07-07",35.2,2020-07-07,7,7,2020
"9324","GSP_LI","2020-07-08",3.8,2020-07-08,7,8,2020
"9325","GSP_LI","2020-07-09",0.5,2020-07-09,7,9,2020
"9326","GSP_LI","2020-07-10",2.5,2020-07-10,7,10,2020
"9327","GSP_LI","2020-07-11",6.7,2020-07-11,7,11,2020
"9328","GSP_LI","2020-07-12",1.8,2020-07-12,7,12,2020
"9329","GSP_LI","2020-07-13",1.9,2020-07-13,7,13,2020
"9330","GSP_LI","2020-07-14",0,2020-07-14,7,14,2020
"9331","GSP_LI","2020-07-15",46.7,2020-07-15,7,15,2020
"9332","GSP_LI","2020-07-16",0,2020-07-16,7,16,2020
"9333","GSP_LI","2020-07-17",0,2020-07-17,7,17,2020
"9334","GSP_LI","2020-07-18",0,2020-07-18,7,18,2020
"9335","GSP_LI","2020-07-19",0,2020-07-19,7,19,2020
"9336","GSP_LI","2020-07-20",0,2020-07-20,7,20,2020
"9337","GSP_LI","2020-07-21",0,2020-07-21,7,21,2020
"9338","GSP_LI","2020-07-22",0,2020-07-22,7,22,2020
"9339","GSP_LI","2020-07-23",0,2020-07-23,7,23,2020
"9340","GSP_LI","2020-07-24",3.1,2020-07-24,7,24,2020
"9341","GSP_LI","2020-07-25",0,2020-07-25,7,25,2020
"9342","GSP_LI","2020-07-26",0,2020-07-26,7,26,2020
"9343","GSP_LI","2020-07-27",0,2020-07-27,7,27,2020
"9344","GSP_LI","2020-07-28",6.5,2020-07-28,7,28,2020
"9345","GSP_LI","2020-07-29",3.3,2020-07-29,7,29,2020
"9346","GSP_LI","2020-07-30",0.9,2020-07-30,7,30,2020
"9347","GSP_LI","2020-07-31",0,2020-07-31,7,31,2020
"9348","GSP_LI","2020-08-01",23.6,2020-08-01,8,1,2020
"9349","GSP_LI","2020-08-02",12,2020-08-02,8,2,2020
"9350","GSP_LI","2020-08-03",103.3,2020-08-03,8,3,2020
"9351","GSP_LI","2020-08-04",0,2020-08-04,8,4,2020
"9352","GSP_LI","2020-08-05",7.5,2020-08-05,8,5,2020
"9353","GSP_LI","2020-08-06",4.4,2020-08-06,8,6,2020
"9354","GSP_LI","2020-08-07",7.5,2020-08-07,8,7,2020
"9355","GSP_LI","2020-08-08",4.7,2020-08-08,8,8,2020
"9356","GSP_LI","2020-08-09",0,2020-08-09,8,9,2020
"9357","GSP_LI","2020-08-10",3.8,2020-08-10,8,10,2020
"9358","GSP_LI","2020-08-11",0,2020-08-11,8,11,2020
"9359","GSP_LI","2020-08-12",2,2020-08-12,8,12,2020
"9360","GSP_LI","2020-08-13",8.6,2020-08-13,8,13,2020
"9361","GSP_LI","2020-08-14",7.8,2020-08-14,8,14,2020
"9362","GSP_LI","2020-08-15",24.3,2020-08-15,8,15,2020
"9363","GSP_LI","2020-08-16",0.6,2020-08-16,8,16,2020
"9364","GSP_LI","2020-08-17",0,2020-08-17,8,17,2020
"9365","GSP_LI","2020-08-18",0,2020-08-18,8,18,2020
"9366","GSP_LI","2020-08-19",3.8,2020-08-19,8,19,2020
"9367","GSP_LI","2020-08-20",3,2020-08-20,8,20,2020
"9368","GSP_LI","2020-08-21",3.5,2020-08-21,8,21,2020
"9369","GSP_LI","2020-08-22",0,2020-08-22,8,22,2020
"9370","GSP_LI","2020-08-23",26.6,2020-08-23,8,23,2020
"9371","GSP_LI","2020-08-24",4.9,2020-08-24,8,24,2020
"9372","GSP_LI","2020-08-25",0,2020-08-25,8,25,2020
"9373","GSP_LI","2020-08-26",0,2020-08-26,8,26,2020
"9374","GSP_LI","2020-08-27",0,2020-08-27,8,27,2020
"9375","GSP_LI","2020-08-28",0,2020-08-28,8,28,2020
"9376","GSP_LI","2020-08-29",0,2020-08-29,8,29,2020
"9377","GSP_LI","2020-08-30",0,2020-08-30,8,30,2020
"9378","GSP_LI","2020-08-31",0,2020-08-31,8,31,2020
"9379","GSP_LI","2020-09-01",5.1,2020-09-01,9,1,2020
"9380","GSP_LI","2020-09-02",12,2020-09-02,9,2,2020
"9381","GSP_LI","2020-09-03",0,2020-09-03,9,3,2020
"9382","GSP_LI","2020-09-04",0,2020-09-04,9,4,2020
"9383","GSP_LI","2020-09-05",0,2020-09-05,9,5,2020
"9384","GSP_LI","2020-09-06",0,2020-09-06,9,6,2020
"9385","GSP_LI","2020-09-07",0,2020-09-07,9,7,2020
"9386","GSP_LI","2020-09-08",7,2020-09-08,9,8,2020
"9387","GSP_LI","2020-09-09",18.7,2020-09-09,9,9,2020
"9388","GSP_LI","2020-09-10",1.6,2020-09-10,9,10,2020
"9389","GSP_LI","2020-09-11",27.4,2020-09-11,9,11,2020
"9390","GSP_LI","2020-09-12",0,2020-09-12,9,12,2020
"9391","GSP_LI","2020-09-13",0,2020-09-13,9,13,2020
"9392","GSP_LI","2020-09-14",0,2020-09-14,9,14,2020
"9393","GSP_LI","2020-09-15",0,2020-09-15,9,15,2020
"9394","GSP_LI","2020-09-16",15.8,2020-09-16,9,16,2020
"9395","GSP_LI","2020-09-17",93,2020-09-17,9,17,2020
"9396","GSP_LI","2020-09-18",0.3,2020-09-18,9,18,2020
"9397","GSP_LI","2020-09-19",0,2020-09-19,9,19,2020
"9398","GSP_LI","2020-09-20",0,2020-09-20,9,20,2020
"9399","GSP_LI","2020-09-21",0,2020-09-21,9,21,2020
"9400","GSP_LI","2020-09-22",0,2020-09-22,9,22,2020
"9401","GSP_LI","2020-09-23",0,2020-09-23,9,23,2020
"9402","GSP_LI","2020-09-24",0,2020-09-24,9,24,2020
"9403","GSP_LI","2020-09-25",13,2020-09-25,9,25,2020
"9404","GSP_LI","2020-09-26",0,2020-09-26,9,26,2020
"9405","GSP_LI","2020-09-27",0.7,2020-09-27,9,27,2020
"9406","GSP_LI","2020-09-28",1.5,2020-09-28,9,28,2020
"9407","GSP_LI","2020-09-29",4.9,2020-09-29,9,29,2020
"9408","GSP_LI","2020-09-30",0,2020-09-30,9,30,2020
"9409","GSP_LI","2020-10-01",0,2020-10-01,10,1,2020
"9410","GSP_LI","2020-10-02",0,2020-10-02,10,2,2020
"9411","GSP_LI","2020-10-03",1.5,2020-10-03,10,3,2020
"9412","GSP_LI","2020-10-04",1.4,2020-10-04,10,4,2020
"9413","GSP_LI","2020-10-05",0,2020-10-05,10,5,2020
"9414","GSP_LI","2020-10-06",0,2020-10-06,10,6,2020
"9415","GSP_LI","2020-10-07",0,2020-10-07,10,7,2020
"9416","GSP_LI","2020-10-08",0,2020-10-08,10,8,2020
"9417","GSP_LI","2020-10-09",0,2020-10-09,10,9,2020
"9418","GSP_LI","2020-10-10",42.5,2020-10-10,10,10,2020
"9419","GSP_LI","2020-10-11",21.3,2020-10-11,10,11,2020
"9420","GSP_LI","2020-10-12",0,2020-10-12,10,12,2020
"9421","GSP_LI","2020-10-13",0,2020-10-13,10,13,2020
"9422","GSP_LI","2020-10-14",0,2020-10-14,10,14,2020
"9423","GSP_LI","2020-10-15",1.8,2020-10-15,10,15,2020
"9424","GSP_LI","2020-10-16",2.9,2020-10-16,10,16,2020
"9425","GSP_LI","2020-10-17",0,2020-10-17,10,17,2020
"9426","GSP_LI","2020-10-18",0,2020-10-18,10,18,2020
"9427","GSP_LI","2020-10-19",0,2020-10-19,10,19,2020
"9428","GSP_LI","2020-10-20",3.5,2020-10-20,10,20,2020
"9429","GSP_LI","2020-10-21",0,2020-10-21,10,21,2020
"9430","GSP_LI","2020-10-22",0,2020-10-22,10,22,2020
"9431","GSP_LI","2020-10-23",0,2020-10-23,10,23,2020
"9432","GSP_LI","2020-10-24",9.9,2020-10-24,10,24,2020
"9433","GSP_LI","2020-10-25",17.3,2020-10-25,10,25,2020
"9434","GSP_LI","2020-10-26",0,2020-10-26,10,26,2020
"9435","GSP_LI","2020-10-27",0,2020-10-27,10,27,2020
"9436","GSP_LI","2020-10-28",0,2020-10-28,10,28,2020
"9437","GSP_LI","2020-10-29",0,2020-10-29,10,29,2020
"9438","GSP_LI","2020-10-30",0,2020-10-30,10,30,2020
"9439","GSP_LI","2020-10-31",0,2020-10-31,10,31,2020
"9440","GSP_LI","2020-11-01",10,2020-11-01,11,1,2020
"9441","GSP_LI","2020-11-02",0,2020-11-02,11,2,2020
"9442","GSP_LI","2020-11-03",0,2020-11-03,11,3,2020
"9443","GSP_LI","2020-11-04",0,2020-11-04,11,4,2020
"9444","GSP_LI","2020-11-05",0.8,2020-11-05,11,5,2020
"9445","GSP_LI","2020-11-06",0,2020-11-06,11,6,2020
"9446","GSP_LI","2020-11-07",0,2020-11-07,11,7,2020
"9447","GSP_LI","2020-11-08",2.4,2020-11-08,11,8,2020
"9448","GSP_LI","2020-11-09",1.1,2020-11-09,11,9,2020
"9449","GSP_LI","2020-11-10",0,2020-11-10,11,10,2020
"9450","GSP_LI","2020-11-11",39.5,2020-11-11,11,11,2020
"9451","GSP_LI","2020-11-12",103.2,2020-11-12,11,12,2020
"9452","GSP_LI","2020-11-13",0,2020-11-13,11,13,2020
"9453","GSP_LI","2020-11-14",0,2020-11-14,11,14,2020
"9454","GSP_LI","2020-11-15",1.1,2020-11-15,11,15,2020
"9455","GSP_LI","2020-11-16",0,2020-11-16,11,16,2020
"9456","GSP_LI","2020-11-17",0,2020-11-17,11,17,2020
"9457","GSP_LI","2020-11-18",0,2020-11-18,11,18,2020
"9458","GSP_LI","2020-11-19",0,2020-11-19,11,19,2020
"9459","GSP_LI","2020-11-20",0,2020-11-20,11,20,2020
"9460","GSP_LI","2020-11-21",0,2020-11-21,11,21,2020
"9461","GSP_LI","2020-11-22",0,2020-11-22,11,22,2020
"9462","GSP_LI","2020-11-23",0,2020-11-23,11,23,2020
"9463","GSP_LI","2020-11-24",0,2020-11-24,11,24,2020
"9464","GSP_LI","2020-11-25",1.1,2020-11-25,11,25,2020
"9465","GSP_LI","2020-11-26",5.8,2020-11-26,11,26,2020
"9466","GSP_LI","2020-11-27",0.6,2020-11-27,11,27,2020
"9467","GSP_LI","2020-11-28",1.8,2020-11-28,11,28,2020
"9468","GSP_LI","2020-11-29",31,2020-11-29,11,29,2020
"9469","GSP_LI","2020-11-30",3.8,2020-11-30,11,30,2020
"9470","GSP_LI","2020-12-01",0,2020-12-01,12,1,2020
"9471","GSP_LI","2020-12-02",0,2020-12-02,12,2,2020
"9472","GSP_LI","2020-12-03",0,2020-12-03,12,3,2020
"9473","GSP_LI","2020-12-04",5.5,2020-12-04,12,4,2020
"9474","GSP_LI","2020-12-05",0,2020-12-05,12,5,2020
"9475","GSP_LI","2020-12-06",0.7,2020-12-06,12,6,2020
"9476","GSP_LI","2020-12-07",1,2020-12-07,12,7,2020
"9477","GSP_LI","2020-12-08",0,2020-12-08,12,8,2020
"9478","GSP_LI","2020-12-09",0,2020-12-09,12,9,2020
"9479","GSP_LI","2020-12-10",0,2020-12-10,12,10,2020
"9480","GSP_LI","2020-12-11",0,2020-12-11,12,11,2020
"9481","GSP_LI","2020-12-12",2.6,2020-12-12,12,12,2020
"9482","GSP_LI","2020-12-13",1.4,2020-12-13,12,13,2020
"9483","GSP_LI","2020-12-14",1.3,2020-12-14,12,14,2020
"9484","GSP_LI","2020-12-15",1.8,2020-12-15,12,15,2020
"9485","GSP_LI","2020-12-16",9,2020-12-16,12,16,2020
"9486","GSP_LI","2020-12-17",0,2020-12-17,12,17,2020
"9487","GSP_LI","2020-12-18",0,2020-12-18,12,18,2020
"9488","GSP_LI","2020-12-19",0,2020-12-19,12,19,2020
"9489","GSP_LI","2020-12-20",25.1,2020-12-20,12,20,2020
"9490","GSP_LI","2020-12-21",0,2020-12-21,12,21,2020
"9491","GSP_LI","2020-12-22",0,2020-12-22,12,22,2020
"9492","GSP_LI","2020-12-23",0,2020-12-23,12,23,2020
"9493","GSP_LI","2020-12-24",19.8,2020-12-24,12,24,2020
"9494","GSP_LI","2020-12-25",0,2020-12-25,12,25,2020
"9495","GSP_LI","2020-12-26",0,2020-12-26,12,26,2020
"9496","GSP_LI","2020-12-27",0,2020-12-27,12,27,2020
"9497","GSP_LI","2020-12-28",0,2020-12-28,12,28,2020
"9498","GSP_LI","2020-12-29",0,2020-12-29,12,29,2020
"9499","GSP_LI","2020-12-30",0,2020-12-30,12,30,2020
"9500","GSP_LI","2020-12-31",26.3,2020-12-31,12,31,2020
"9501","GSP_LI","2021-01-01",6.4,2021-01-01,1,1,2021
"9502","GSP_LI","2021-01-02",5.4,2021-01-02,1,2,2021
"9503","GSP_LI","2021-01-03",0.6,2021-01-03,1,3,2021
"9504","GSP_LI","2021-01-04",0,2021-01-04,1,4,2021
"9505","GSP_LI","2021-01-05",4.5,2021-01-05,1,5,2021
"9506","GSP_LI","2021-01-06",0,2021-01-06,1,6,2021
"9507","GSP_LI","2021-01-07",15.5,2021-01-07,1,7,2021
"9508","GSP_LI","2021-01-08",1.3,2021-01-08,1,8,2021
"9509","GSP_LI","2021-01-09",0,2021-01-09,1,9,2021
"9510","GSP_LI","2021-01-10",0,2021-01-10,1,10,2021
"9511","GSP_LI","2021-01-11",11.2,2021-01-11,1,11,2021
"9512","GSP_LI","2021-01-12",2,2021-01-12,1,12,2021
"9513","GSP_LI","2021-01-13",3.2,2021-01-13,1,13,2021
"9514","GSP_LI","2021-01-14",0,2021-01-14,1,14,2021
"9515","GSP_LI","2021-01-15",8.4,2021-01-15,1,15,2021
"9516","GSP_LI","2021-01-16",0,2021-01-16,1,16,2021
"9517","GSP_LI","2021-01-17",0,2021-01-17,1,17,2021
"9518","GSP_LI","2021-01-18",0,2021-01-18,1,18,2021
"9519","GSP_LI","2021-01-19",0,2021-01-19,1,19,2021
"9520","GSP_LI","2021-01-20",0,2021-01-20,1,20,2021
"9521","GSP_LI","2021-01-21",0,2021-01-21,1,21,2021
"9522","GSP_LI","2021-01-22",0,2021-01-22,1,22,2021
"9523","GSP_LI","2021-01-23",0,2021-01-23,1,23,2021
"9524","GSP_LI","2021-01-24",0.7,2021-01-24,1,24,2021
"9525","GSP_LI","2021-01-25",4.8,2021-01-25,1,25,2021
"9526","GSP_LI","2021-01-26",4.3,2021-01-26,1,26,2021
"9527","GSP_LI","2021-01-27",16,2021-01-27,1,27,2021
"9528","GSP_LI","2021-01-28",0,2021-01-28,1,28,2021
"9529","GSP_LI","2021-01-29",0,2021-01-29,1,29,2021
"9530","GSP_LI","2021-01-30",0,2021-01-30,1,30,2021
"9531","GSP_LI","2021-01-31",41.3,2021-01-31,1,31,2021
"9532","GSP_LI","2021-02-01",3.4,2021-02-01,2,1,2021
"9533","GSP_LI","2021-02-02",0,2021-02-02,2,2,2021
"9534","GSP_LI","2021-02-03",0,2021-02-03,2,3,2021
"9535","GSP_LI","2021-02-04",0,2021-02-04,2,4,2021
"9536","GSP_LI","2021-02-05",3.4,2021-02-05,2,5,2021
"9537","GSP_LI","2021-02-06",23,2021-02-06,2,6,2021
"9538","GSP_LI","2021-02-07",0.4,2021-02-07,2,7,2021
"9539","GSP_LI","2021-02-08",0,2021-02-08,2,8,2021
"9540","GSP_LI","2021-02-09",0.7,2021-02-09,2,9,2021
"9541","GSP_LI","2021-02-10",2.3,2021-02-10,2,10,2021
"9542","GSP_LI","2021-02-11",4,2021-02-11,2,11,2021
"9543","GSP_LI","2021-02-12",15.1,2021-02-12,2,12,2021
"9544","GSP_LI","2021-02-13",17.9,2021-02-13,2,13,2021
"9545","GSP_LI","2021-02-14",28,2021-02-14,2,14,2021
"9546","GSP_LI","2021-02-15",10.9,2021-02-15,2,15,2021
"9547","GSP_LI","2021-02-16",0,2021-02-16,2,16,2021
"9548","GSP_LI","2021-02-17",0,2021-02-17,2,17,2021
"9549","GSP_LI","2021-02-18",33.2,2021-02-18,2,18,2021
"9550","GSP_LI","2021-02-19",14.8,2021-02-19,2,19,2021
"9551","GSP_LI","2021-02-20",0,2021-02-20,2,20,2021
"9552","GSP_LI","2021-02-21",1.4,2021-02-21,2,21,2021
"9553","GSP_LI","2021-02-22",0,2021-02-22,2,22,2021
"9554","GSP_LI","2021-02-23",0,2021-02-23,2,23,2021
"9555","GSP_LI","2021-02-24",0,2021-02-24,2,24,2021
"9556","GSP_LI","2021-02-25",0,2021-02-25,2,25,2021
"9557","GSP_LI","2021-02-26",0,2021-02-26,2,26,2021
"9558","GSP_LI","2021-02-27",9.7,2021-02-27,2,27,2021
"9559","GSP_LI","2021-02-28",0,2021-02-28,2,28,2021
"9560","GSP_LI","2021-03-01",0,2021-03-01,3,1,2021
"9561","GSP_LI","2021-03-02",6.1,2021-03-02,3,2,2021
"9562","GSP_LI","2021-03-03",4.6,2021-03-03,3,3,2021
"9563","GSP_LI","2021-03-04",0,2021-03-04,3,4,2021
"9564","GSP_LI","2021-03-05",0,2021-03-05,3,5,2021
"9565","GSP_LI","2021-03-06",0,2021-03-06,3,6,2021
"9566","GSP_LI","2021-03-07",0,2021-03-07,3,7,2021
"9567","GSP_LI","2021-03-08",0,2021-03-08,3,8,2021
"9568","GSP_LI","2021-03-09",0,2021-03-09,3,9,2021
"9569","GSP_LI","2021-03-10",0,2021-03-10,3,10,2021
"9570","GSP_LI","2021-03-11",0,2021-03-11,3,11,2021
"9571","GSP_LI","2021-03-12",0,2021-03-12,3,12,2021
"9572","GSP_LI","2021-03-13",0.5,2021-03-13,3,13,2021
"9573","GSP_LI","2021-03-14",0,2021-03-14,3,14,2021
"9574","GSP_LI","2021-03-15",0,2021-03-15,3,15,2021
"9575","GSP_LI","2021-03-16",25.3,2021-03-16,3,16,2021
"9576","GSP_LI","2021-03-17",0,2021-03-17,3,17,2021
"9577","GSP_LI","2021-03-18",0,2021-03-18,3,18,2021
"9578","GSP_LI","2021-03-19",0,2021-03-19,3,19,2021
"9579","GSP_LI","2021-03-20",2.3,2021-03-20,3,20,2021
"9580","GSP_LI","2021-03-21",0,2021-03-21,3,21,2021
"9581","GSP_LI","2021-03-22",0,2021-03-22,3,22,2021
"9582","GSP_LI","2021-03-23",1.8,2021-03-23,3,23,2021
"9583","GSP_LI","2021-03-24",0,2021-03-24,3,24,2021
"9584","GSP_LI","2021-03-25",0,2021-03-25,3,25,2021
"9585","GSP_LI","2021-03-26",0,2021-03-26,3,26,2021
"9586","GSP_LI","2021-03-27",0,2021-03-27,3,27,2021
"9587","GSP_LI","2021-03-28",6.6,2021-03-28,3,28,2021
"9588","GSP_LI","2021-03-29",0,2021-03-29,3,29,2021
"9589","GSP_LI","2021-03-30",0,2021-03-30,3,30,2021
"9590","GSP_LI","2021-03-31",20.3,2021-03-31,3,31,2021
"9591","GSP_LI","2021-04-01",0,2021-04-01,4,1,2021
"9592","GSP_LI","2021-04-02",0,2021-04-02,4,2,2021
"9593","GSP_LI","2021-04-03",0,2021-04-03,4,3,2021
"9594","GSP_LI","2021-04-04",0,2021-04-04,4,4,2021
"9595","GSP_LI","2021-04-05",0,2021-04-05,4,5,2021
"9596","GSP_LI","2021-04-06",0,2021-04-06,4,6,2021
"9597","GSP_LI","2021-04-07",0,2021-04-07,4,7,2021
"9598","GSP_LI","2021-04-08",0,2021-04-08,4,8,2021
"9599","GSP_LI","2021-04-09",1.9,2021-04-09,4,9,2021
"9600","GSP_LI","2021-04-10",22.1,2021-04-10,4,10,2021
"9601","GSP_LI","2021-04-11",0,2021-04-11,4,11,2021
"9602","GSP_LI","2021-04-12",0,2021-04-12,4,12,2021
"9603","GSP_LI","2021-04-13",0,2021-04-13,4,13,2021
"9604","GSP_LI","2021-04-14",0,2021-04-14,4,14,2021
"9605","GSP_LI","2021-04-15",0.6,2021-04-15,4,15,2021
"9606","GSP_LI","2021-04-16",0,2021-04-16,4,16,2021
"9607","GSP_LI","2021-04-17",0,2021-04-17,4,17,2021
"9608","GSP_LI","2021-04-18",0,2021-04-18,4,18,2021
"9609","GSP_LI","2021-04-19",0,2021-04-19,4,19,2021
"9610","GSP_LI","2021-04-20",0,2021-04-20,4,20,2021
"9611","GSP_LI","2021-04-21",0,2021-04-21,4,21,2021
"9612","GSP_LI","2021-04-22",0,2021-04-22,4,22,2021
"9613","GSP_LI","2021-04-23",0,2021-04-23,4,23,2021
"9614","GSP_LI","2021-04-24",0.5,2021-04-24,4,24,2021
"9615","GSP_LI","2021-04-25",2.1,2021-04-25,4,25,2021
"9616","GSP_LI","2021-04-26",0,2021-04-26,4,26,2021
"9617","GSP_LI","2021-04-27",0,2021-04-27,4,27,2021
"9618","GSP_LI","2021-04-28",0,2021-04-28,4,28,2021
"9619","GSP_LI","2021-04-29",0,2021-04-29,4,29,2021
"9620","GSP_LI","2021-04-30",0,2021-04-30,4,30,2021
"9621","GSP_LI","2021-05-01",0,2021-05-01,5,1,2021
"9622","GSP_LI","2021-05-02",0,2021-05-02,5,2,2021
"9623","GSP_LI","2021-05-03",1.6,2021-05-03,5,3,2021
"9624","GSP_LI","2021-05-04",0.5,2021-05-04,5,4,2021
"9625","GSP_LI","2021-05-05",0,2021-05-05,5,5,2021
"9626","GSP_LI","2021-05-06",0,2021-05-06,5,6,2021
"9627","GSP_LI","2021-05-07",0.8,2021-05-07,5,7,2021
"9628","GSP_LI","2021-05-08",0,2021-05-08,5,8,2021
"9629","GSP_LI","2021-05-09",0,2021-05-09,5,9,2021
"9630","GSP_LI","2021-05-10",0,2021-05-10,5,10,2021
"9631","GSP_LI","2021-05-11",0,2021-05-11,5,11,2021
"9632","GSP_LI","2021-05-12",5.4,2021-05-12,5,12,2021
"9633","GSP_LI","2021-05-13",0,2021-05-13,5,13,2021
"9634","GSP_LI","2021-05-14",0,2021-05-14,5,14,2021
"9635","GSP_LI","2021-05-15",0,2021-05-15,5,15,2021
"9636","GSP_LI","2021-05-16",0,2021-05-16,5,16,2021
"9637","GSP_LI","2021-05-17",0,2021-05-17,5,17,2021
"9638","GSP_LI","2021-05-18",0,2021-05-18,5,18,2021
"9639","GSP_LI","2021-05-19",0,2021-05-19,5,19,2021
"9640","GSP_LI","2021-05-20",0,2021-05-20,5,20,2021
"9641","GSP_LI","2021-05-21",0,2021-05-21,5,21,2021
"9642","GSP_LI","2021-05-22",0,2021-05-22,5,22,2021
"9643","GSP_LI","2021-05-23",0,2021-05-23,5,23,2021
"9644","GSP_LI","2021-05-24",0,2021-05-24,5,24,2021
"9645","GSP_LI","2021-05-25",0,2021-05-25,5,25,2021
"9646","GSP_LI","2021-05-26",0,2021-05-26,5,26,2021
"9647","GSP_LI","2021-05-27",0,2021-05-27,5,27,2021
"9648","GSP_LI","2021-05-28",0,2021-05-28,5,28,2021
"9649","GSP_LI","2021-05-29",4.7,2021-05-29,5,29,2021
"9650","GSP_LI","2021-05-30",0,2021-05-30,5,30,2021
"9651","GSP_LI","2021-05-31",0,2021-05-31,5,31,2021
"9652","GSP_LI","2021-06-01",0,2021-06-01,6,1,2021
"9653","GSP_LI","2021-06-02",25.5,2021-06-02,6,2,2021
"9654","GSP_LI","2021-06-03",26.5,2021-06-03,6,3,2021
"9655","GSP_LI","2021-06-04",12.7,2021-06-04,6,4,2021
"9656","GSP_LI","2021-06-05",0.7,2021-06-05,6,5,2021
"9657","GSP_LI","2021-06-06",2.3,2021-06-06,6,6,2021
"9658","GSP_LI","2021-06-07",0,2021-06-07,6,7,2021
"9659","GSP_LI","2021-06-08",0,2021-06-08,6,8,2021
"9660","GSP_LI","2021-06-09",1.4,2021-06-09,6,9,2021
"9661","GSP_LI","2021-06-10",2.4,2021-06-10,6,10,2021
"9662","GSP_LI","2021-06-11",2.4,2021-06-11,6,11,2021
"9663","GSP_LI","2021-06-12",11.8,2021-06-12,6,12,2021
"9664","GSP_LI","2021-06-13",0,2021-06-13,6,13,2021
"9665","GSP_LI","2021-06-14",0,2021-06-14,6,14,2021
"9666","GSP_LI","2021-06-15",19.1,2021-06-15,6,15,2021
"9667","GSP_LI","2021-06-16",0,2021-06-16,6,16,2021
"9668","GSP_LI","2021-06-17",0,2021-06-17,6,17,2021
"9669","GSP_LI","2021-06-18",0,2021-06-18,6,18,2021
"9670","GSP_LI","2021-06-19",21.4,2021-06-19,6,19,2021
"9671","GSP_LI","2021-06-20",22.9,2021-06-20,6,20,2021
"9672","GSP_LI","2021-06-21",1.8,2021-06-21,6,21,2021
"9673","GSP_LI","2021-06-22",1,2021-06-22,6,22,2021
"9674","GSP_LI","2021-06-23",0,2021-06-23,6,23,2021
"9675","GSP_LI","2021-06-24",0,2021-06-24,6,24,2021
"9676","GSP_LI","2021-06-25",43.1,2021-06-25,6,25,2021
"9677","GSP_LI","2021-06-26",4.6,2021-06-26,6,26,2021
"9678","GSP_LI","2021-06-27",0,2021-06-27,6,27,2021
"9679","GSP_LI","2021-06-28",13.5,2021-06-28,6,28,2021
"9680","GSP_LI","2021-06-29",8.8,2021-06-29,6,29,2021
"9681","GSP_LI","2021-06-30",0,2021-06-30,6,30,2021
"9682","GSP_LI","2021-07-01",0,2021-07-01,7,1,2021
"9683","GSP_LI","2021-07-02",18.8,2021-07-02,7,2,2021
"9684","GSP_LI","2021-07-03",0,2021-07-03,7,3,2021
"9685","GSP_LI","2021-07-04",0,2021-07-04,7,4,2021
"9686","GSP_LI","2021-07-05",0,2021-07-05,7,5,2021
"9687","GSP_LI","2021-07-06",0,2021-07-06,7,6,2021
"9688","GSP_LI","2021-07-07",7.6,2021-07-07,7,7,2021
"9689","GSP_LI","2021-07-08",38.5,2021-07-08,7,8,2021
"9690","GSP_LI","2021-07-09",0,2021-07-09,7,9,2021
"9691","GSP_LI","2021-07-10",0,2021-07-10,7,10,2021
"9692","GSP_LI","2021-07-11",1.5,2021-07-11,7,11,2021
"9693","GSP_LI","2021-07-12",7,2021-07-12,7,12,2021
"9694","GSP_LI","2021-07-13",1.5,2021-07-13,7,13,2021
"9695","GSP_LI","2021-07-14",0.6,2021-07-14,7,14,2021
"9696","GSP_LI","2021-07-15",0.5,2021-07-15,7,15,2021
"9697","GSP_LI","2021-07-16",0,2021-07-16,7,16,2021
"9698","GSP_LI","2021-07-17",0.8,2021-07-17,7,17,2021
"9699","GSP_LI","2021-07-18",28.7,2021-07-18,7,18,2021
"9700","GSP_LI","2021-07-19",57.6,2021-07-19,7,19,2021
"9701","GSP_LI","2021-07-20",1.5,2021-07-20,7,20,2021
"9702","GSP_LI","2021-07-21",0.4,2021-07-21,7,21,2021
"9703","GSP_LI","2021-07-22",0,2021-07-22,7,22,2021
"9704","GSP_LI","2021-07-23",0,2021-07-23,7,23,2021
"9705","GSP_LI","2021-07-24",0,2021-07-24,7,24,2021
"9706","GSP_LI","2021-07-25",1.1,2021-07-25,7,25,2021
"9707","GSP_LI","2021-07-26",2.9,2021-07-26,7,26,2021
"9708","GSP_LI","2021-07-27",14.1,2021-07-27,7,27,2021
"9709","GSP_LI","2021-07-28",0,2021-07-28,7,28,2021
"9710","GSP_LI","2021-07-29",0,2021-07-29,7,29,2021
