"","...1","X","quad","site","num_news","num_fr","site_ID","startyear","startx","endx","ID","size0","rep0","size1","comm1","TSF","TBF","s.TSF","s.TBF","s.sq.TSF","s.logsize0","logsize1","prep1","crep1","s.T_RA","s.P_RA","s.sq.T_RA","s.sq.P_RA","s.T_RC","s.sq.T_RC","s.T_RW","s.P_RW","s.sq.P_RW","s.T_RD","s.P_RD","s.sq.P_RD","s.T_RH","s.P_RH","s.sq.T_RH","s.T_LA","s.P_LA","s.sq.T_LA","s.sq.P_LA","s.T_LC","s.sq.T_LC","s.T_LW","s.P_LW","s.sq.P_LW","s.T_LD","s.P_LD","s.sq.P_LD","s.T_LH","s.P_LH","s.sq.T_LH","log.fr"
"284",284,28730,"3","CH",0,0,"CH_31",2022,25,50,"31",120,NA,18,"qs25-50",2,10,0.203245607928512,3.19015662753946,-0.157547990964043,0.261124922735442,2.89591193827178,0,NA,-0.335067578273707,-0.62323623415433,-0.349997451835396,-0.656505418798681,1.03914096664969,-0.514197038743282,-0.646665070752836,-0.99517033017494,-0.761717170748979,-0.199199164220741,0.376667670846057,0.179364597901827,-0.189907770938125,1.13674878011795,-0.203781513453305,-0.632513734046843,-0.878767345623172,-0.657258878173888,-0.912607097595645,0.568717986497692,0.405785416212525,-1.02765640342855,-0.7004850497016,-0.762951912681775,-0.0225862783230807,-1.00859195694422,-1.03815009744783,-0.636184828894497,-0.995355429540748,-0.652084329258931,-2.30258509299405
"285",285,28798,"5","CH",0,34,"CH_94",2022,25,50,"94",204,12,444,"qs25-50, no new",2,10,0.203245607928512,3.19015662753946,-0.157547990964043,0.747597253773244,6.09604976229806,0,NA,-0.335067578273707,-0.62323623415433,-0.349997451835396,-0.656505418798681,1.03914096664969,-0.514197038743282,-0.646665070752836,-0.99517033017494,-0.761717170748979,-0.199199164220741,0.376667670846057,0.179364597901827,-0.189907770938125,1.13674878011795,-0.203781513453305,-0.632513734046843,-0.878767345623172,-0.657258878173888,-0.912607097595645,0.568717986497692,0.405785416212525,-1.02765640342855,-0.7004850497016,-0.762951912681775,-0.0225862783230807,-1.00859195694422,-1.03815009744783,-0.636184828894497,-0.995355429540748,-0.652084329258931,3.52929738428947
"286",286,28941,"13","CH",0,0,"CH_197",2022,25,50,"197",80,2,88,"qs25-50, no new",2,10,0.203245607928512,3.19015662753946,-0.157547990964043,-0.110458176544542,4.47847253294213,0,NA,-0.335067578273707,-0.62323623415433,-0.349997451835396,-0.656505418798681,1.03914096664969,-0.514197038743282,-0.646665070752836,-0.99517033017494,-0.761717170748979,-0.199199164220741,0.376667670846057,0.179364597901827,-0.189907770938125,1.13674878011795,-0.203781513453305,-0.632513734046843,-0.878767345623172,-0.657258878173888,-0.912607097595645,0.568717986497692,0.405785416212525,-1.02765640342855,-0.7004850497016,-0.762951912681775,-0.0225862783230807,-1.00859195694422,-1.03815009744783,-0.636184828894497,-0.995355429540748,-0.652084329258931,-2.30258509299405
"287",287,29725,"west-1","GSP-BI",4,0,"GSP-BI_203",2022,0,25,"203",24,6,26,"qs0-25",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,-1.21228839045651,3.26193531432865,0,NA,0.0762893499094043,-1.43416388057632,0.0618164293066535,-1.31160175814361,1.50792858851225,0.43905951198931,0.0344418426356134,0.119321906668262,-0.0927019400896123,-0.419398621884414,-1.31176107670287,-0.998046647505944,0.270365618424768,-0.21960224207013,0.260595732476686,0.223376576815849,1.26608140043182,0.204324231601825,1.34686163548461,1.38624528603537,1.54364255459754,-0.446093650559777,1.29094731830344,1.37227453234335,0.198396643843597,1.11316567869573,1.17608858612769,-0.281385840619848,1.09872260537953,-0.306703505717133,-2.30258509299405
"288",288,29781,"west-3","GSP-BI",0,0,"GSP-BI_250",2022,50,75,"250",192,NA,36,"qs50-75",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,0.692009625409958,3.58629286533884,0,NA,0.0762893499094043,-1.43416388057632,0.0618164293066535,-1.31160175814361,1.50792858851225,0.43905951198931,0.0344418426356134,0.119321906668262,-0.0927019400896123,-0.419398621884414,-1.31176107670287,-0.998046647505944,0.270365618424768,-0.21960224207013,0.260595732476686,0.223376576815849,1.26608140043182,0.204324231601825,1.34686163548461,1.38624528603537,1.54364255459754,-0.446093650559777,1.29094731830344,1.37227453234335,0.198396643843597,1.11316567869573,1.17608858612769,-0.281385840619848,1.09872260537953,-0.306703505717133,-2.30258509299405
"289",289,29907,"north-11","GSP-LI",2,0,"GSP-LI_252",2022,500,525,"252",72,NA,95,"qs500-525",0,2,-0.7729025875897,-0.259886169783635,-0.390481161702352,-0.206986394750423,4.55492896955134,0,NA,0.0762893499094043,-1.43416388057632,0.0618164293066535,-1.31160175814361,1.50792858851225,0.43905951198931,0.0344418426356134,0.119321906668262,-0.0927019400896123,-0.419398621884414,-1.31176107670287,-0.998046647505944,0.270365618424768,-0.21960224207013,0.260595732476686,0.754748996026341,1.08384826413009,0.756862295067363,1.11321959879673,1.5730357476672,1.84408986646356,-0.0408794608143517,1.11875455154767,1.14872978891418,0.441156238381273,0.930631905812339,0.944066406632811,0.0649376133752141,0.888288984541857,0.0371793497587208,-2.30258509299405
"290",290,30542,"25","IA",0,16,"IA_245",2022,25,50,"245",384,12,68,"qs25-50, no new",0,2,-0.7729025875897,-0.259886169783635,-0.390481161702352,1.32764908732486,4.22097721315547,0,NA,1.39010247499151,-1.42211270270523,1.41095121747951,-1.30264435252542,1.15075706709316,-0.328034041944247,0.364605532854392,-0.591383572819123,-0.572843442056751,0.0807389475725119,0.481725459582434,0.28365246406986,0.796392349125214,-0.996877343693757,0.7979743027818,0.818454984920834,-0.173891586015471,0.824012560381284,-0.288321482283866,0.123719786302286,-0.0923829860545742,0.435749497535731,-0.0524413870650706,-0.176273207811674,0.0568498980367608,-0.310249308071893,-0.426000051834489,0.862933376391412,-0.429713004383251,0.854946135916524,2.77881927199042
"291",291,30618,"1","ME",0,0,"ME_15",2022,25,50,"15",NA,NA,177,"qs25-50, no new",3,2,0.691319705687618,-0.259886169783635,0.133618472458844,NA,5.17671454478879,0,NA,0.338742295933551,-1.23240383815397,0.327202955652717,-1.15854448884638,1.17308028718185,-0.287741228938429,-0.19413301982365,-0.245717636597855,-0.362847055513273,-0.251991463218972,-0.553844172247572,-0.585652118993638,0.730639007787657,-0.380788323051988,0.730413381287861,0.332628188598075,-0.937391383013242,0.316824516328153,-0.959313559687969,0.253767024108415,0.0443675306607047,0.143475001534461,-0.74371522486911,-0.798375815237019,-0.242467915782958,-1.08703613094974,-1.09976280838091,0.778321575712458,-1.02294159226849,0.766559401377674,-2.30258509299405
"292",292,30669,"2","ME",0,0,"ME_18.1.",2022,25,50,"18.1.",NA,NA,140,"qs25-50, no new",3,2,0.691319705687618,-0.259886169783635,0.133618472458844,NA,4.94235645334296,0,NA,0.338742295933551,-1.23240383815397,0.327202955652717,-1.15854448884638,1.17308028718185,-0.287741228938429,-0.19413301982365,-0.245717636597855,-0.362847055513273,-0.251991463218972,-0.553844172247572,-0.585652118993638,0.730639007787657,-0.380788323051988,0.730413381287861,0.332628188598075,-0.937391383013242,0.316824516328153,-0.959313559687969,0.253767024108415,0.0443675306607047,0.143475001534461,-0.74371522486911,-0.798375815237019,-0.242467915782958,-1.08703613094974,-1.09976280838091,0.778321575712458,-1.02294159226849,0.766559401377674,-2.30258509299405
"293",293,30719,"3","ME",0,0,"ME_54",2022,25,50,"54",NA,NA,380,"qs25-50, no new",3,2,0.691319705687618,-0.259886169783635,0.133618472458844,NA,5.9404343759952,0,NA,0.338742295933551,-1.23240383815397,0.327202955652717,-1.15854448884638,1.17308028718185,-0.287741228938429,-0.19413301982365,-0.245717636597855,-0.362847055513273,-0.251991463218972,-0.553844172247572,-0.585652118993638,0.730639007787657,-0.380788323051988,0.730413381287861,0.332628188598075,-0.937391383013242,0.316824516328153,-0.959313559687969,0.253767024108415,0.0443675306607047,0.143475001534461,-0.74371522486911,-0.798375815237019,-0.242467915782958,-1.08703613094974,-1.09976280838091,0.778321575712458,-1.02294159226849,0.766559401377674,-2.30258509299405
"294",294,31092,"7","CH",0,16,"CH_19.40.",2022,25,50,"19.40.",64,4,72,"qs25-50",2,10,0.203245607928512,3.19015662753946,-0.157547990964043,-0.314878978167259,4.2780540442909,0,NA,-0.335067578273707,-0.62323623415433,-0.349997451835396,-0.656505418798681,1.03914096664969,-0.514197038743282,-0.646665070752836,-0.99517033017494,-0.761717170748979,-0.199199164220741,0.376667670846057,0.179364597901827,-0.189907770938125,1.13674878011795,-0.203781513453305,-0.632513734046843,-0.878767345623172,-0.657258878173888,-0.912607097595645,0.568717986497692,0.405785416212525,-1.02765640342855,-0.7004850497016,-0.762951912681775,-0.0225862783230807,-1.00859195694422,-1.03815009744783,-0.636184828894497,-0.995355429540748,-0.652084329258931,2.77881927199042
"295",295,31101,"11","CH",0,0,"CH_19.49.",2022,25,50,"19.49.",102,NA,56,"qs25-50, no new",2,10,0.203245607928512,3.19015662753946,-0.157547990964043,0.112168349409756,4.02713581252865,0,NA,-0.335067578273707,-0.62323623415433,-0.349997451835396,-0.656505418798681,1.03914096664969,-0.514197038743282,-0.646665070752836,-0.99517033017494,-0.761717170748979,-0.199199164220741,0.376667670846057,0.179364597901827,-0.189907770938125,1.13674878011795,-0.203781513453305,-0.632513734046843,-0.878767345623172,-0.657258878173888,-0.912607097595645,0.568717986497692,0.405785416212525,-1.02765640342855,-0.7004850497016,-0.762951912681775,-0.0225862783230807,-1.00859195694422,-1.03815009744783,-0.636184828894497,-0.995355429540748,-0.652084329258931,-2.30258509299405
"296",296,31197,"south-3","GSP-LI",4,7,"GSP-LI_19.61.",2022,125,150,"19.61.",NA,NA,21,"qs125-150",0,2,-0.7729025875897,-0.259886169783635,-0.390481161702352,NA,3.04927304048202,0,NA,0.0762893499094043,-1.43416388057632,0.0618164293066535,-1.31160175814361,1.50792858851225,0.43905951198931,0.0344418426356134,0.119321906668262,-0.0927019400896123,-0.419398621884414,-1.31176107670287,-0.998046647505944,0.270365618424768,-0.21960224207013,0.260595732476686,0.754748996026341,1.08384826413009,0.756862295067363,1.11321959879673,1.5730357476672,1.84408986646356,-0.0408794608143517,1.11875455154767,1.14872978891418,0.441156238381273,0.930631905812339,0.944066406632811,0.0649376133752141,0.888288984541857,0.0371793497587208,1.96009478404727
"297",297,31634,"20","B2",0,33,"B2_22.3.",2022,25,50,"22.3.",33,NA,42,"qs25-50",1,2,-0.284828489830594,-0.259886169783635,-0.332247869017775,-0.921184545665531,3.74004774068834,0,NA,-1.50333157694721,-1.48042485369435,-1.49198875989762,-1.34576865324558,1.06146418673838,-0.479004581814149,-1.274668733267,-0.840181473816141,-0.696410942015649,-0.967466041747631,-0.861513410689821,-0.775870837779855,0.401872301099877,-0.69838460113476,0.394274203271592,-1.62782092634473,-0.720773667589374,-1.61511679670492,-0.78274418627567,1.0434420471126,1.03141497933483,-2.17691788525737,-0.58828597571789,-0.668846567768771,-0.535141190809361,-0.853912254827458,-0.912428499408308,-1.44151823227177,-0.781583663834819,-1.41005781122437,3.49953328238302
"298",298,31635,"1","CH",0,0,"CH_1.22.1",2022,25,50,"1.22.1",312,NA,NA,"qs25-50, no new",2,10,0.203245607928512,3.19015662753946,-0.157547990964043,1.13722032866232,NA,NA,NA,-0.335067578273707,-0.62323623415433,-0.349997451835396,-0.656505418798681,1.03914096664969,-0.514197038743282,-0.646665070752836,-0.99517033017494,-0.761717170748979,-0.199199164220741,0.376667670846057,0.179364597901827,-0.189907770938125,1.13674878011795,-0.203781513453305,-0.632513734046843,-0.878767345623172,-0.657258878173888,-0.912607097595645,0.568717986497692,0.405785416212525,-1.02765640342855,-0.7004850497016,-0.762951912681775,-0.0225862783230807,-1.00859195694422,-1.03815009744783,-0.636184828894497,-0.995355429540748,-0.652084329258931,-2.30258509299405
"299",299,31637,"2","CH",0,7,"CH_2.22.2",2022,25,50,"2.22.2",32,NA,112,"qs25-50",2,10,0.203245607928512,3.19015662753946,-0.157547990964043,-0.949327195035992,4.71939133007811,0,NA,-0.335067578273707,-0.62323623415433,-0.349997451835396,-0.656505418798681,1.03914096664969,-0.514197038743282,-0.646665070752836,-0.99517033017494,-0.761717170748979,-0.199199164220741,0.376667670846057,0.179364597901827,-0.189907770938125,1.13674878011795,-0.203781513453305,-0.632513734046843,-0.878767345623172,-0.657258878173888,-0.912607097595645,0.568717986497692,0.405785416212525,-1.02765640342855,-0.7004850497016,-0.762951912681775,-0.0225862783230807,-1.00859195694422,-1.03815009744783,-0.636184828894497,-0.995355429540748,-0.652084329258931,1.96009478404727
"300",300,31661,"12","CH",0,3,"CH_22.24.",2022,25,50,"22.24.",24,NA,26,"qs25-50, no new",2,10,0.203245607928512,3.19015662753946,-0.157547990964043,-1.21228839045651,3.26193531432865,0,NA,-0.335067578273707,-0.62323623415433,-0.349997451835396,-0.656505418798681,1.03914096664969,-0.514197038743282,-0.646665070752836,-0.99517033017494,-0.761717170748979,-0.199199164220741,0.376667670846057,0.179364597901827,-0.189907770938125,1.13674878011795,-0.203781513453305,-0.632513734046843,-0.878767345623172,-0.657258878173888,-0.912607097595645,0.568717986497692,0.405785416212525,-1.02765640342855,-0.7004850497016,-0.762951912681775,-0.0225862783230807,-1.00859195694422,-1.03815009744783,-0.636184828894497,-0.995355429540748,-0.652084329258931,1.1314021114911
"301",301,31710,"16","IA",0,7,"IA_22.2.",2022,25,50,"22.2.",30,NA,38,"qs25-50, no new",0,2,-0.7729025875897,-0.259886169783635,-0.390481161702352,-1.00834293662007,3.64021428213266,0,NA,1.39010247499151,-1.42211270270523,1.41095121747951,-1.30264435252542,1.15075706709316,-0.328034041944247,0.364605532854392,-0.591383572819123,-0.572843442056751,0.0807389475725119,0.481725459582434,0.28365246406986,0.796392349125214,-0.996877343693757,0.7979743027818,0.818454984920834,-0.173891586015471,0.824012560381284,-0.288321482283866,0.123719786302286,-0.0923829860545742,0.435749497535731,-0.0524413870650706,-0.176273207811674,0.0568498980367608,-0.310249308071893,-0.426000051834489,0.862933376391412,-0.429713004383251,0.854946135916524,1.96009478404727
"302",302,31711,"17","IA",0,13,"IA_22.3.",2022,25,50,"22.3.",8,NA,NA,"qs25-50, no new",0,2,-0.7729025875897,-0.259886169783635,-0.390481161702352,-2.21254991922805,NA,NA,NA,1.39010247499151,-1.42211270270523,1.41095121747951,-1.30264435252542,1.15075706709316,-0.328034041944247,0.364605532854392,-0.591383572819123,-0.572843442056751,0.0807389475725119,0.481725459582434,0.28365246406986,0.796392349125214,-0.996877343693757,0.7979743027818,0.818454984920834,-0.173891586015471,0.824012560381284,-0.288321482283866,0.123719786302286,-0.0923829860545742,0.435749497535731,-0.0524413870650706,-0.176273207811674,0.0568498980367608,-0.310249308071893,-0.426000051834489,0.862933376391412,-0.429713004383251,0.854946135916524,2.57261223020711
"303",303,31716,"28","IA",0,0,"IA_22.8.",2022,25,50,"22.8.",35,NA,8,"qs25-50, no new",0,2,-0.7729025875897,-0.259886169783635,-0.390481161702352,-0.867363927548029,2.09186406167839,0,NA,1.39010247499151,-1.42211270270523,1.41095121747951,-1.30264435252542,1.15075706709316,-0.328034041944247,0.364605532854392,-0.591383572819123,-0.572843442056751,0.0807389475725119,0.481725459582434,0.28365246406986,0.796392349125214,-0.996877343693757,0.7979743027818,0.818454984920834,-0.173891586015471,0.824012560381284,-0.288321482283866,0.123719786302286,-0.0923829860545742,0.435749497535731,-0.0524413870650706,-0.176273207811674,0.0568498980367608,-0.310249308071893,-0.426000051834489,0.862933376391412,-0.429713004383251,0.854946135916524,-2.30258509299405
"304",304,32066,"3","B1",0,81,"B1_56",2023,25,50,"56",543,NA,98,"frunc; qs25-50, no new",2,2,0.203245607928512,-0.259886169783635,-0.157547990964043,1.64542028611996,4.58598736657132,1,6,-1.03522061467026,-1.50919218151565,-1.039301552905,-1.36684088184985,-1.61732222390481,2.58120906419738,0.577018536351819,-0.26916989775741,-0.378503744571624,-0.838263836304591,3.07565229100204,4.01140585833482,0.664885666450105,-1.50431500604405,0.662963488424153,-1.41108568212561,-1.55186126866598,-1.41057243780485,-1.40068066730082,-1.51885759354824,-1.19154016382047,-0.948548747502925,-1.39750630951376,-1.27749310227444,-0.818567888812692,-1.66858465012164,-1.51149676881317,-1.38033872827765,-1.43000753236128,-1.35374222691523,4.39568296112137
"305",305,32226,"6","B1",0,0,"B1_209",2023,25,50,"209",100,NA,NA,"qs25-50",2,2,0.203245607928512,-0.259886169783635,-0.157547990964043,0.0940198163749658,NA,NA,NA,-1.03522061467026,-1.50919218151565,-1.039301552905,-1.36684088184985,-1.61732222390481,2.58120906419738,0.577018536351819,-0.26916989775741,-0.378503744571624,-0.838263836304591,3.07565229100204,4.01140585833482,0.664885666450105,-1.50431500604405,0.662963488424153,-1.41108568212561,-1.55186126866598,-1.41057243780485,-1.40068066730082,-1.51885759354824,-1.19154016382047,-0.948548747502925,-1.39750630951376,-1.27749310227444,-0.818567888812692,-1.66858465012164,-1.51149676881317,-1.38033872827765,-1.43000753236128,-1.35374222691523,-2.30258509299405
"306",306,32518,"14","B2",0,0,"B2_89",2023,25,50,"89",1202,6,713,"qs25-50, no new",2,2,0.203245607928512,-0.259886169783635,-0.157547990964043,2.37430665581312,6.56962166303426,0,NA,-1.03522061467026,-1.50919218151565,-1.039301552905,-1.36684088184985,-1.61732222390481,2.58120906419738,0.577018536351819,-0.26916989775741,-0.378503744571624,-0.838263836304591,3.07565229100204,4.01140585833482,0.664885666450105,-1.50431500604405,0.662963488424153,-1.06848471234745,-1.30101026287515,-1.08265861780378,-1.2311245025495,-0.90854800317234,-0.919041693350209,-0.775719218435441,-1.3213147856114,-1.22712517713359,-0.417820506811033,-0.53630356260684,-0.636680316488589,-1.6522805230521,-0.642196330052957,-1.60247007910452,-2.30258509299405
"307",307,32679,"20","B2",0,0,"B2_242",2023,25,50,"242",432,8,104,"qs25-50, no new",2,2,0.203245607928512,-0.259886169783635,-0.157547990964043,1.43567416515901,4.64535197562092,0,NA,-1.03522061467026,-1.50919218151565,-1.039301552905,-1.36684088184985,-1.61732222390481,2.58120906419738,0.577018536351819,-0.26916989775741,-0.378503744571624,-0.838263836304591,3.07565229100204,4.01140585833482,0.664885666450105,-1.50431500604405,0.662963488424153,-1.06848471234745,-1.30101026287515,-1.08265861780378,-1.2311245025495,-0.90854800317234,-0.919041693350209,-0.775719218435441,-1.3213147856114,-1.22712517713359,-0.417820506811033,-0.53630356260684,-0.636680316488589,-1.6522805230521,-0.642196330052957,-1.60247007910452,-2.30258509299405
"308",308,32690,"1","CH",0,0,"CH_2",2023,25,50,"2",NA,NA,108,"qs25-50",3,10,0.691319705687618,3.19015662753946,0.133618472458844,NA,4.68305672464516,0,NA,-0.352957321885244,-0.47901084737458,-0.367792342365188,-0.528863167255582,-0.478837999381454,-0.514197038743282,0.269943216078319,0.457850198188796,0.202238571793553,-0.235320210903739,0.819411209092218,0.643482693469731,0.138858935749654,-0.354520961706796,0.127361376202688,-0.640803589508069,-0.917534464648191,-0.66543252440122,-0.943583007915458,-0.685039541001538,-0.77904540482441,-0.646492214904275,-0.534038528226838,-0.622225532779812,-0.0597631868581216,-0.495963644165113,-0.599962936101724,-0.514659394683661,-0.332310355607966,-0.534573160522427,-2.30258509299405
